date,time,T1_degC,T2_degC,T3_degC,T4_degC
2025-02-16,03:07:53,35.0,44.1,12.8,12.9
2025-02-16,03:12:53,35.2,43.9,12.8,12.7
2025-02-16,03:17:53,35.3,43.8,12.7,12.7
2025-02-16,03:22:53,35.7,43.7,12.7,12.7
2025-02-16,03:27:53,35.8,43.7,12.6,12.7
2025-02-16,03:32:53,35.8,43.6,12.6,12.7
2025-02-16,03:37:53,35.6,43.4,12.4,12.6
2025-02-16,03:42:53,35.6,43.4,12.3,12.6
2025-02-16,03:47:53,35.2,43.3,12.2,12.4
2025-02-16,03:52:53,34.8,43.2,12.1,12.4
2025-02-16,03:57:53,35.2,43.1,12.1,12.4
2025-02-16,04:02:53,35.1,42.9,12.0,12.3
2025-02-16,04:07:53,34.7,42.8,12.0,12.2
2025-02-16,04:12:53,34.4,42.7,11.8,12.2
2025-02-16,04:17:53,34.5,42.6,11.8,12.2
2025-02-16,04:22:53,34.0,42.5,11.7,12.2
2025-02-16,04:27:53,34.0,42.3,11.7,12.1
2025-02-16,04:32:53,33.6,42.2,11.6,12.1
2025-02-16,04:37:53,33.6,42.2,11.6,12.1
2025-02-16,04:42:53,33.5,42.1,11.6,12.0
2025-02-16,04:47:53,33.4,42.0,11.4,12.0
2025-02-16,04:52:53,32.8,41.9,11.4,11.8
2025-02-16,04:57:53,32.4,41.8,11.4,11.8
2025-02-16,05:02:53,32.6,41.6,11.3,11.8
2025-02-16,05:07:53,32.6,41.5,11.3,11.7
2025-02-16,05:12:53,32.6,41.4,11.3,11.7
2025-02-16,05:17:53,32.7,41.4,11.2,11.7
2025-02-16,05:22:53,32.9,41.3,11.2,11.7
2025-02-16,05:27:53,32.9,41.2,11.2,11.7
2025-02-16,05:32:53,33.1,41.1,11.1,11.6
2025-02-16,05:37:53,32.7,40.9,11.1,11.6
2025-02-16,05:42:53,32.8,40.8,10.9,11.5
2025-02-16,05:47:53,32.7,40.8,10.9,11.5
2025-02-16,05:52:53,32.7,40.7,10.9,11.4
2025-02-16,05:57:53,32.3,40.6,10.8,11.4
2025-02-16,06:02:53,32.1,40.4,10.8,11.4
2025-02-16,06:07:53,32.4,40.3,10.7,11.3
2025-02-16,06:12:53,32.5,40.3,10.7,11.3
2025-02-16,06:17:53,31.9,40.2,10.6,11.1
2025-02-16,06:22:53,31.4,40.1,10.6,11.1
2025-02-16,06:27:53,31.6,39.9,10.6,11.0
2025-02-16,06:32:53,31.4,39.9,10.5,11.0
2025-02-16,06:37:53,31.4,39.8,10.5,10.9
2025-02-16,06:42:53,31.3,39.7,10.5,10.9
2025-02-16,06:47:53,31.4,39.6,10.4,10.9
2025-02-16,06:52:53,31.2,39.5,10.4,10.8
2025-02-16,06:57:53,31.2,39.4,10.4,10.8
2025-02-16,07:02:53,31.2,39.4,10.4,10.8
2025-02-16,07:07:53,31.2,39.3,10.4,10.9
2025-02-16,07:12:53,31.3,39.1,10.4,11.1
2025-02-16,07:17:53,31.5,39.1,10.6,11.2
2025-02-16,07:22:53,31.8,38.9,10.8,11.4
2025-02-16,07:27:53,32.4,38.9,11.4,11.5
2025-02-16,07:32:53,33.2,38.8,12.2,11.7
2025-02-16,07:37:53,33.8,38.8,12.9,12.1
2025-02-16,07:42:53,34.2,38.8,13.7,12.3
2025-02-16,07:47:53,34.9,38.8,14.4,12.7
2025-02-16,07:52:53,35.7,38.8,15.3,13.0
2025-02-16,07:57:53,36.2,38.9,16.1,13.6
2025-02-16,08:02:53,36.7,38.9,16.8,14.9
2025-02-16,08:07:53,36.7,38.9,17.3,16.3
2025-02-16,08:12:53,37.4,39.0,18.1,17.6
2025-02-16,08:17:53,37.1,39.1,18.6,18.6
2025-02-16,08:22:53,37.3,39.3,19.1,19.9
2025-02-16,08:27:53,37.4,39.3,19.7,21.0
2025-02-16,08:32:53,38.2,39.3,20.2,22.0
2025-02-16,08:37:53,38.3,39.4,21.1,23.7
2025-02-16,08:42:53,39.2,39.5,21.8,24.8
2025-02-16,08:47:53,39.6,39.6,22.5,25.8
2025-02-16,08:52:53,40.6,39.7,23.4,26.8
2025-02-16,08:57:53,40.4,40.0,24.2,27.8
2025-02-16,09:02:53,41.1,40.1,25.1,28.6
2025-02-16,09:07:53,42.3,40.3,26.0,29.6
2025-02-16,09:12:53,42.2,40.6,26.9,30.1
2025-02-16,09:17:53,42.8,40.7,27.6,30.7
2025-02-16,09:22:53,43.2,40.9,30.0,31.5
2025-02-16,09:27:53,44.4,41.1,33.1,32.0
2025-02-16,09:32:53,44.7,41.4,34.9,32.6
2025-02-16,09:37:53,44.9,41.7,36.3,32.6
2025-02-16,09:42:53,45.3,41.9,37.4,33.2
2025-02-16,09:47:53,45.3,42.1,38.4,33.9
2025-02-16,09:52:53,45.6,42.3,39.4,34.8
2025-02-16,09:57:53,45.8,42.4,40.1,35.0
2025-02-16,10:02:53,45.9,42.5,40.8,35.4
2025-02-16,10:07:53,46.3,42.6,41.3,36.1
2025-02-16,10:12:53,46.8,42.9,41.9,37.2
2025-02-16,10:17:53,46.7,43.0,42.3,37.9
2025-02-16,10:22:53,46.9,43.1,42.7,38.7
2025-02-16,10:27:53,46.6,43.2,42.9,38.9
2025-02-16,10:32:53,47.2,43.3,43.3,39.5
2025-02-16,10:37:53,47.5,43.6,44.1,39.8
2025-02-16,10:42:53,47.4,43.8,44.8,40.9
2025-02-16,10:47:53,48.0,44.0,45.2,41.0
2025-02-16,10:52:53,49.5,44.2,46.4,41.7
2025-02-16,10:57:53,49.9,44.6,46.9,42.0
2025-02-16,11:02:53,50.8,44.8,47.6,42.6
2025-02-16,11:07:53,51.4,45.1,48.1,42.8
2025-02-16,11:12:53,51.9,45.7,48.5,42.9
2025-02-16,11:17:53,52.7,46.2,48.7,43.8
2025-02-16,11:22:53,53.6,46.7,49.2,44.3
2025-02-16,11:27:53,54.1,47.2,49.8,44.4
2025-02-16,11:32:53,54.2,47.6,50.3,44.2
2025-02-16,11:37:53,54.7,47.9,50.8,43.8
2025-02-16,11:42:53,55.1,48.3,51.6,44.3
2025-02-16,11:47:53,55.3,48.7,52.1,44.2
2025-02-16,11:52:53,55.7,48.9,52.7,45.1
2025-02-16,11:57:53,55.9,49.2,53.3,45.8
2025-02-16,12:02:53,55.8,49.4,53.8,46.2
2025-02-16,12:07:53,56.4,49.8,54.6,46.8
2025-02-16,12:12:53,57.0,50.1,55.5,47.7
2025-02-16,12:17:53,57.0,50.4,56.3,49.3
2025-02-16,12:22:53,57.5,50.7,57.3,50.3
2025-02-16,12:27:53,57.8,50.9,58.3,50.2
2025-02-16,12:32:53,57.6,51.2,59.2,50.4
2025-02-16,12:37:53,57.7,51.7,59.1,51.3
2025-02-16,12:42:53,58.5,51.7,59.8,52.2
2025-02-16,12:47:53,57.6,52.2,59.8,52.9
2025-02-16,12:52:53,58.9,52.4,61.1,53.7
2025-02-16,12:57:53,60.0,52.5,61.9,54.9
2025-02-16,13:02:53,59.8,53.2,62.0,53.7
2025-02-16,13:07:53,60.1,53.4,60.6,53.3
2025-02-16,13:12:53,60.6,53.7,60.9,52.8
2025-02-16,13:17:53,58.9,54.2,57.8,50.8
2025-02-16,13:22:53,58.4,54.3,54.2,48.7
2025-02-16,13:27:53,59.3,54.3,54.8,48.5
2025-02-16,13:32:53,58.9,54.7,54.9,47.5
2025-02-16,13:37:53,58.4,54.8,51.4,45.9
2025-02-16,13:42:53,58.2,54.8,48.9,44.6
2025-02-16,13:47:53,57.7,54.8,47.5,43.0
2025-02-16,13:52:53,60.2,54.9,51.5,44.7
2025-02-16,13:57:53,60.0,55.3,59.0,46.6
2025-02-16,14:02:53,59.8,55.7,61.9,46.8
2025-02-16,14:07:53,59.5,55.9,58.4,46.8
2025-02-16,14:12:53,59.2,56.3,60.1,46.4
2025-02-16,14:17:53,58.8,56.4,56.4,45.4
2025-02-16,14:22:53,58.9,56.5,59.2,46.1
2025-02-16,14:27:53,59.2,56.6,58.7,45.8
2025-02-16,14:32:53,59.5,56.9,56.2,44.8
2025-02-16,14:37:53,61.2,56.9,58.7,45.7
2025-02-16,14:42:53,60.1,57.2,56.4,44.4
2025-02-16,14:47:53,58.9,57.5,51.8,42.8
2025-02-16,14:52:53,59.7,57.3,50.4,42.2
2025-02-16,14:57:53,61.7,57.2,55.3,43.9
2025-02-16,15:02:53,62.6,57.5,63.2,46.7
2025-02-16,15:07:53,61.6,58.1,62.3,45.3
2025-02-16,15:12:53,63.4,58.2,63.2,47.2
2025-02-16,15:17:53,63.2,58.6,63.8,46.6
2025-02-16,15:22:53,62.6,59.0,59.6,45.0
2025-02-16,15:27:53,61.7,59.0,55.1,43.4
2025-02-16,15:32:53,61.6,59.1,52.6,42.0
2025-02-16,15:37:53,61.2,59.0,50.4,40.7
2025-02-16,15:42:53,61.0,59.0,48.3,39.2
2025-02-16,15:47:53,63.0,58.9,47.7,40.8
2025-02-16,15:52:53,62.2,59.4,53.4,41.7
2025-02-16,15:57:53,62.4,59.5,54.8,42.1
2025-02-16,16:02:53,61.8,59.7,51.6,41.1
2025-02-16,16:07:53,60.7,59.7,47.7,39.7
2025-02-16,16:12:53,60.9,59.7,44.6,38.7
2025-02-16,16:17:53,61.2,59.7,43.0,37.7
2025-02-16,16:22:53,60.7,59.7,41.8,36.7
2025-02-16,16:27:53,60.7,59.7,40.8,36.0
2025-02-16,16:32:53,61.3,59.7,39.8,35.1
2025-02-16,16:37:53,61.2,59.7,39.3,34.9
2025-02-16,16:42:53,60.3,59.7,38.6,34.6
2025-02-16,16:47:53,60.2,59.8,37.8,33.9
2025-02-16,16:52:53,60.1,59.8,37.2,33.5
2025-02-16,16:57:53,59.8,59.8,36.5,33.0
2025-02-16,17:02:53,59.9,59.8,35.8,32.3
2025-02-16,17:07:53,59.7,59.8,35.1,31.7
2025-02-16,17:12:53,59.8,59.7,34.5,31.1
2025-02-16,17:17:53,59.7,59.6,34.3,30.6
2025-02-16,17:22:53,59.4,59.5,34.0,29.9
2025-02-16,17:27:53,60.0,59.5,33.8,29.4
2025-02-16,17:32:53,59.6,59.3,33.4,28.9
2025-02-16,17:37:53,57.7,59.3,32.9,28.1
2025-02-16,17:42:53,55.9,59.3,32.4,27.2
2025-02-16,17:47:53,55.9,59.2,31.9,26.7
2025-02-16,17:52:53,55.9,59.2,31.3,26.1
2025-02-16,17:57:53,56.4,59.1,30.7,25.7
2025-02-16,18:02:53,56.3,59.0,30.1,25.1
2025-02-16,18:07:53,56.1,58.9,29.5,24.9
2025-02-16,18:12:53,55.1,58.9,28.9,24.6
2025-02-16,18:17:53,55.2,58.7,28.3,24.4
2025-02-16,18:22:53,54.3,58.6,27.7,24.0
2025-02-16,18:27:53,53.9,58.6,26.9,23.6
2025-02-16,18:32:53,53.6,58.5,26.2,23.3
2025-02-16,18:37:53,53.7,58.4,25.7,23.1
2025-02-16,18:42:53,52.9,58.3,25.1,22.8
2025-02-16,18:47:53,52.7,58.2,24.7,22.6
2025-02-16,18:52:53,52.4,58.2,24.2,22.2
2025-02-16,18:57:53,52.6,58.1,23.8,21.9
2025-02-16,19:02:53,52.1,57.9,23.4,21.8
2025-02-16,19:07:53,52.3,57.8,23.1,21.6
2025-02-16,19:12:53,52.4,57.7,22.9,21.4
2025-02-16,19:17:53,52.5,57.6,22.5,21.3
2025-02-16,19:22:53,52.5,57.4,22.3,21.1
2025-02-16,19:27:53,52.4,57.4,22.2,21.0
2025-02-16,19:32:53,51.6,57.3,21.9,20.9
2025-02-16,19:37:53,52.2,57.1,21.7,20.7
2025-02-16,19:42:53,51.3,57.1,21.6,20.7
2025-02-16,19:47:53,51.2,57.0,21.4,20.4
2025-02-16,19:52:53,51.1,56.9,21.2,20.3
2025-02-16,19:57:53,51.1,56.8,21.1,20.2
2025-02-16,20:02:53,50.2,56.7,20.9,19.9
2025-02-16,20:07:53,50.8,56.5,20.7,19.8
2025-02-16,20:12:53,50.8,56.5,20.6,19.7
2025-02-16,20:17:53,50.1,56.4,20.3,19.6
2025-02-16,20:22:53,49.0,56.3,20.1,19.5
2025-02-16,20:27:53,48.7,56.2,20.0,19.2
2025-02-16,20:32:53,49.0,56.1,20.0,19.2
2025-02-16,20:37:53,49.0,55.9,19.7,19.0
2025-02-16,20:42:53,48.4,55.9,19.6,19.0
2025-02-16,20:47:53,48.6,55.8,19.5,18.7
2025-02-16,20:52:53,49.0,55.7,19.4,18.6
2025-02-16,20:57:53,48.6,55.6,19.2,18.5
2025-02-16,21:02:53,47.8,55.5,19.0,18.5
2025-02-16,21:07:53,47.6,55.3,19.0,18.6
2025-02-16,21:12:53,47.0,55.3,19.0,18.6
2025-02-16,21:17:53,46.5,55.2,19.0,18.5
2025-02-16,21:22:53,46.6,55.1,18.7,18.4
2025-02-16,21:27:53,46.4,54.9,18.6,18.4
2025-02-16,21:32:53,45.3,54.8,18.5,18.3
2025-02-16,21:37:53,45.3,54.7,18.5,18.2
2025-02-16,21:42:53,44.9,54.6,18.2,18.1
2025-02-16,21:47:53,45.4,54.4,18.2,18.1
2025-02-16,21:52:53,45.1,54.3,18.1,17.9
2025-02-16,21:57:53,45.4,54.2,18.1,17.9
2025-02-16,22:02:53,44.9,54.1,18.1,17.9
2025-02-16,22:07:53,43.9,53.8,18.1,17.9
2025-02-16,22:12:53,44.2,53.7,18.1,17.9
2025-02-16,22:17:53,44.8,53.6,18.1,17.9
2025-02-16,22:22:53,45.0,53.5,18.1,17.8
2025-02-16,22:27:53,44.7,53.4,18.0,17.8
2025-02-16,22:32:53,45.3,53.1,17.9,17.7
2025-02-16,22:37:53,45.2,53.0,17.9,17.6
2025-02-16,22:42:53,44.6,52.9,17.8,17.6
2025-02-16,22:47:53,44.3,52.8,17.8,17.6
2025-02-16,22:52:53,44.2,52.6,17.8,17.6
2025-02-16,22:57:53,44.7,52.4,17.8,17.6
2025-02-16,23:02:53,44.7,52.3,17.7,17.4
2025-02-16,23:07:53,44.3,52.2,17.6,17.3
2025-02-16,23:12:53,44.1,52.1,17.4,17.3
2025-02-16,23:17:53,44.2,51.9,17.4,17.2
2025-02-16,23:22:53,44.4,51.7,17.3,17.2
2025-02-16,23:27:53,43.8,51.6,17.3,17.2
2025-02-16,23:32:53,43.4,51.5,17.3,17.3
2025-02-16,23:37:53,44.0,51.3,17.3,17.3
2025-02-16,23:42:53,43.9,51.2,17.3,17.3
2025-02-16,23:47:53,43.9,51.1,17.3,17.3
2025-02-16,23:52:53,43.9,50.9,17.3,17.5
2025-02-16,23:57:53,43.6,50.8,17.3,17.5
2025-02-17,00:02:53,43.9,50.7,17.3,17.6
2025-02-17,00:07:53,44.0,50.6,17.3,17.6
2025-02-17,00:12:53,43.9,50.4,17.3,17.6
2025-02-17,00:17:53,42.8,50.3,17.3,17.7
2025-02-17,00:22:53,42.6,50.2,17.3,17.7
2025-02-17,00:27:53,42.3,50.1,17.3,17.7
2025-02-17,00:32:53,42.4,50.0,17.3,17.7
2025-02-17,00:37:53,41.3,49.9,17.3,17.7
2025-02-17,00:42:53,41.9,49.9,17.3,17.6
2025-02-17,00:47:53,42.3,49.7,17.2,17.4
2025-02-17,00:52:53,42.0,49.7,17.2,17.4
2025-02-17,00:57:53,40.9,49.5,17.1,17.3
2025-02-17,01:02:53,40.2,49.4,17.1,17.3
2025-02-17,01:07:53,39.9,49.3,17.1,17.1
2025-02-17,01:12:53,39.8,49.2,17.1,17.0
2025-02-17,01:17:53,39.8,49.1,16.9,17.0
2025-02-17,01:22:53,39.6,48.9,16.8,16.9
2025-02-17,01:27:53,39.3,48.8,16.8,16.7
2025-02-17,01:32:53,39.9,48.7,16.7,16.6
2025-02-17,01:37:53,41.0,48.6,16.7,16.5
2025-02-17,01:42:53,40.5,48.4,16.7,16.4
2025-02-17,01:47:53,40.2,48.3,16.6,16.4
2025-02-17,01:52:53,40.7,48.2,16.4,16.2
2025-02-17,01:57:53,40.6,48.1,16.3,16.0
2025-02-17,02:02:53,39.4,48.0,16.2,15.9
2025-02-17,02:07:53,39.7,47.9,16.1,15.8
2025-02-17,02:12:53,40.4,47.8,16.0,15.7
2025-02-17,02:17:53,40.2,47.7,15.8,15.6
2025-02-17,02:22:53,39.4,47.6,15.7,15.4
2025-02-17,02:27:53,39.3,47.4,15.6,15.4
2025-02-17,02:32:53,38.4,47.3,15.6,15.3
2025-02-17,02:37:53,38.8,47.2,15.5,15.2
2025-02-17,02:42:53,38.4,47.0,15.4,15.2
2025-02-17,02:47:53,38.1,46.9,15.4,15.1
2025-02-17,02:52:53,38.8,46.8,15.3,15.1
2025-02-17,02:57:53,38.9,46.7,15.1,14.9
2025-02-17,03:02:53,39.1,46.6,15.0,14.8
2025-02-17,03:07:53,38.8,46.4,14.9,14.7
2025-02-17,03:12:53,38.2,46.3,14.9,14.6
2025-02-17,03:17:53,38.4,46.2,14.8,14.4
2025-02-17,03:22:53,38.3,46.1,14.6,14.3
2025-02-17,03:27:53,38.2,45.9,14.4,14.2
2025-02-17,03:32:53,38.6,45.8,14.3,14.1
2025-02-17,03:37:53,38.4,45.7,14.1,13.9
2025-02-17,03:42:53,37.7,45.6,13.9,13.8
2025-02-17,03:47:53,37.1,45.4,13.8,13.7
2025-02-17,03:52:53,37.3,45.3,13.7,13.6
2025-02-17,03:57:53,37.2,45.2,13.6,13.5
2025-02-17,04:02:53,37.4,45.2,13.5,13.4
2025-02-17,04:07:53,37.3,45.1,13.4,13.3
2025-02-17,04:12:53,36.9,45.0,13.3,13.2
2025-02-17,04:17:53,36.4,44.9,13.2,13.0
2025-02-17,04:22:53,36.4,44.8,13.0,12.9
2025-02-17,04:27:53,36.4,44.7,12.9,12.8
2025-02-17,04:32:53,36.6,44.5,12.8,12.8
2025-02-17,04:37:53,36.1,44.4,12.7,12.7
2025-02-17,04:42:53,36.2,44.3,12.6,12.6
2025-02-17,04:47:53,35.8,44.2,12.6,12.6
2025-02-17,04:52:53,35.7,44.2,12.4,12.4
2025-02-17,04:57:53,35.8,43.9,12.3,12.3
2025-02-17,05:02:53,35.8,43.9,12.2,12.3
2025-02-17,05:07:53,35.1,43.8,12.1,12.2
2025-02-17,05:12:53,35.3,43.7,11.9,12.1
2025-02-17,05:17:53,35.6,43.6,11.8,12.0
2025-02-17,05:22:53,35.6,43.5,11.8,12.0
2025-02-17,05:27:53,34.8,43.3,11.7,11.9
2025-02-17,05:32:53,35.0,43.2,11.6,11.8
2025-02-17,05:37:53,35.0,43.1,11.6,11.8
2025-02-17,05:42:53,34.5,43.0,11.5,11.7
2025-02-17,05:47:53,33.9,42.9,11.4,11.7
2025-02-17,05:52:53,33.7,42.7,11.4,11.6
2025-02-17,05:57:53,34.4,42.7,11.2,11.6
2025-02-17,06:02:53,34.4,42.6,11.2,11.6
2025-02-17,06:07:53,34.4,42.5,11.1,11.4
2025-02-17,06:12:53,34.6,42.4,11.1,11.4
2025-02-17,06:17:53,34.7,42.3,11.0,11.4
2025-02-17,06:22:53,34.1,42.2,11.0,11.4
2025-02-17,06:27:53,33.8,42.0,11.0,11.3
2025-02-17,06:32:53,33.9,41.9,11.0,11.3
2025-02-17,06:37:53,33.4,41.9,11.0,11.3
2025-02-17,06:42:53,33.3,41.7,10.9,11.3
2025-02-17,06:47:53,32.8,41.7,10.9,11.3
2025-02-17,06:52:53,33.1,41.6,10.9,11.3
2025-02-17,06:57:53,33.1,41.4,10.9,11.4
2025-02-17,07:02:53,32.9,41.3,10.9,11.6
2025-02-17,07:07:53,32.5,41.2,11.0,11.7
2025-02-17,07:12:53,33.1,41.1,11.1,11.9
2025-02-17,07:17:53,33.2,41.0,11.3,12.0
2025-02-17,07:22:53,33.8,41.0,11.6,12.2
2025-02-17,07:27:53,34.5,40.9,12.2,12.4
2025-02-17,07:32:53,35.3,40.9,12.8,12.6
2025-02-17,07:37:53,36.1,40.8,13.4,12.8
2025-02-17,07:42:53,36.7,40.8,14.1,13.1
2025-02-17,07:47:53,37.3,40.8,14.8,13.3
2025-02-17,07:52:53,37.9,40.8,15.4,13.7
2025-02-17,07:57:53,38.2,40.9,16.0,14.4
2025-02-17,08:02:53,37.9,40.9,16.6,15.4
2025-02-17,08:07:53,37.8,40.9,17.1,16.9
2025-02-17,08:12:53,38.6,41.0,17.8,18.0
2025-02-17,08:17:53,38.7,41.0,18.4,19.2
2025-02-17,08:22:53,39.4,41.1,19.0,20.6
2025-02-17,08:27:53,39.5,41.1,19.6,21.9
2025-02-17,08:32:53,39.9,41.1,20.2,23.1
2025-02-17,08:37:53,40.6,41.2,20.9,24.3
2025-02-17,08:42:53,41.3,41.4,21.7,25.1
2025-02-17,08:47:53,42.1,41.6,22.6,26.2
2025-02-17,08:52:53,42.1,41.7,23.5,26.9
2025-02-17,08:57:53,42.3,41.8,24.4,27.7
2025-02-17,09:02:53,42.4,41.9,25.4,28.8
2025-02-17,09:07:53,43.6,42.1,26.4,29.4
2025-02-17,09:12:53,44.1,42.2,27.4,29.9
2025-02-17,09:17:53,44.7,42.4,29.6,31.2
2025-02-17,09:22:53,44.9,42.7,32.1,31.8
2025-02-17,09:27:53,45.6,42.9,34.1,32.4
2025-02-17,09:32:53,46.2,43.2,35.9,32.9
2025-02-17,09:37:53,46.7,43.4,37.4,33.1
2025-02-17,09:42:53,46.9,43.7,38.4,34.6
2025-02-17,09:47:53,47.2,43.8,39.3,35.0
2025-02-17,09:52:53,47.3,43.9,40.1,35.2
2025-02-17,09:57:53,47.8,44.2,41.1,36.3
2025-02-17,10:02:53,47.9,44.3,41.9,37.0
2025-02-17,10:07:53,48.7,44.5,42.6,37.2
2025-02-17,10:12:53,49.1,44.8,43.5,38.4
2025-02-17,10:17:53,48.7,44.9,43.7,38.4
2025-02-17,10:22:53,49.7,44.9,44.5,39.4
2025-02-17,10:27:53,49.8,45.2,45.3,40.3
2025-02-17,10:32:53,49.8,45.4,45.7,40.9
2025-02-17,10:37:53,50.2,45.6,46.2,41.4
2025-02-17,10:42:53,50.0,45.8,46.7,41.1
2025-02-17,10:47:53,50.1,46.1,47.1,42.4
2025-02-17,10:52:53,50.9,46.3,47.6,42.8
2025-02-17,10:57:53,52.5,46.5,48.2,43.1
2025-02-17,11:02:53,52.9,46.8,48.8,43.1
2025-02-17,11:07:53,52.7,47.2,49.4,43.7
2025-02-17,11:12:53,53.9,47.7,49.5,44.4
2025-02-17,11:17:53,54.5,47.9,50.2,44.1
2025-02-17,11:22:53,54.8,48.6,50.3,45.2
2025-02-17,11:27:53,56.1,48.9,51.2,45.7
2025-02-17,11:32:53,55.4,49.8,51.8,45.5
2025-02-17,11:37:53,53.9,50.5,52.7,46.4
2025-02-17,11:42:53,52.7,51.0,52.7,46.8
2025-02-17,11:47:53,51.4,51.3,52.2,47.1
2025-02-17,11:52:53,52.0,51.4,51.9,47.2
2025-02-17,11:57:53,50.4,52.1,51.2,47.6
2025-02-17,12:02:53,50.0,52.8,51.9,48.1
2025-02-17,12:07:53,48.4,53.3,55.9,48.6
2025-02-17,12:12:53,47.2,53.4,48.6,46.2
2025-02-17,12:17:53,57.6,55.2,51.8,47.3
2025-02-17,12:22:53,56.9,54.2,51.1,47.3
2025-02-17,12:27:53,58.3,53.4,54.3,48.1
2025-02-17,12:32:53,58.3,53.0,55.8,48.7
2025-02-17,12:37:53,60.0,53.1,51.7,45.9
2025-02-17,12:42:53,58.8,53.6,51.9,46.8
2025-02-17,12:47:53,56.7,54.3,56.6,47.8
2025-02-17,12:52:53,56.4,54.8,58.6,48.9
2025-02-17,12:57:53,60.4,54.1,60.1,49.4
2025-02-17,13:02:53,60.6,53.9,60.6,50.1
2025-02-17,13:07:53,60.2,53.9,60.1,50.1
2025-02-17,13:12:53,61.2,53.9,60.3,50.7
2025-02-17,13:17:53,61.1,54.1,60.3,51.3
2025-02-17,13:22:53,62.0,54.4,60.8,51.4
2025-02-17,13:27:53,62.4,54.8,60.9,51.6
2025-02-17,13:32:53,63.1,55.2,61.3,51.9
2025-02-17,13:37:53,64.1,55.9,61.9,52.2
2025-02-17,13:42:53,64.8,56.6,61.7,52.2
2025-02-17,13:47:53,65.3,57.1,62.9,52.3
2025-02-17,13:52:53,65.4,57.3,63.7,52.3
2025-02-17,13:57:53,64.4,57.9,61.8,51.7
2025-02-17,14:02:53,64.8,58.1,62.1,51.5
2025-02-17,14:07:53,64.3,58.3,60.4,51.0
2025-02-17,14:12:53,64.4,58.6,61.9,52.2
2025-02-17,14:17:53,64.3,58.8,63.6,52.2
2025-02-17,14:22:53,63.6,59.3,58.9,51.6
2025-02-17,14:27:53,63.1,59.4,56.2,51.2
2025-02-17,14:32:53,63.9,59.7,62.6,51.7
2025-02-17,14:37:53,63.8,60.0,58.5,51.1
2025-02-17,14:42:53,65.3,60.1,56.0,51.6
2025-02-17,14:47:53,65.0,60.7,54.3,50.4
2025-02-17,14:52:53,64.9,61.0,52.1,48.8
2025-02-17,14:57:53,64.8,61.0,50.5,46.6
2025-02-17,15:02:53,65.3,61.1,48.9,45.4
2025-02-17,15:07:53,65.2,61.2,47.7,44.4
2025-02-17,15:12:53,65.3,61.3,46.5,43.7
2025-02-17,15:17:53,65.7,61.4,45.3,43.1
2025-02-17,15:22:53,65.1,61.7,44.3,41.1
2025-02-17,15:27:53,63.7,61.9,42.8,39.7
2025-02-17,15:32:53,63.7,61.8,41.7,38.1
2025-02-17,15:37:53,64.1,61.8,40.5,37.3
2025-02-17,15:42:53,65.3,61.7,40.9,38.9
2025-02-17,15:47:53,64.6,61.9,40.5,38.5
2025-02-17,15:52:53,64.7,62.1,39.4,37.7
2025-02-17,15:57:53,64.2,62.2,39.0,37.1
2025-02-17,16:02:53,64.1,62.2,38.8,36.7
2025-02-17,16:07:53,63.7,62.3,38.2,35.9
2025-02-17,16:12:53,63.3,62.4,37.4,34.8
2025-02-17,16:17:53,63.3,62.4,36.8,34.1
2025-02-17,16:22:53,64.1,62.4,36.2,33.8
2025-02-17,16:27:53,63.1,62.4,35.9,33.3
2025-02-17,16:32:53,62.8,62.5,35.3,32.7
2025-02-17,16:37:53,62.5,62.5,34.7,32.3
2025-02-17,16:42:53,62.8,62.5,34.1,31.7
2025-02-17,16:47:53,62.4,62.5,33.6,30.9
2025-02-17,16:52:53,62.3,62.4,33.0,30.3
2025-02-17,16:57:53,62.2,62.4,32.5,29.8
2025-02-17,17:02:53,62.2,62.4,32.1,29.3
2025-02-17,17:07:53,61.7,62.4,31.6,28.8
2025-02-17,17:12:53,61.6,62.3,31.1,28.4
2025-02-17,17:17:53,61.8,62.3,30.7,28.1
2025-02-17,17:22:53,61.4,62.3,30.3,27.6
2025-02-17,17:27:53,61.1,62.3,30.1,27.3
2025-02-17,17:32:53,61.3,62.2,29.7,27.2
2025-02-17,17:37:53,61.1,62.0,29.6,27.4
2025-02-17,17:42:53,60.6,62.0,30.1,27.6
2025-02-17,17:47:53,60.4,62.0,30.6,27.7
2025-02-17,17:52:53,59.9,62.0,30.8,27.6
2025-02-17,17:57:53,59.3,61.9,30.8,27.2
2025-02-17,18:02:53,58.9,61.9,30.6,26.7
2025-02-17,18:07:53,58.7,61.8,30.1,26.2
2025-02-17,18:12:53,58.8,61.8,29.6,26.0
2025-02-17,18:17:53,58.3,61.7,29.1,25.7
2025-02-17,18:22:53,57.8,61.7,28.6,25.6
2025-02-17,18:27:53,58.1,61.6,28.2,25.3
2025-02-17,18:32:53,56.8,61.4,27.8,25.1
2025-02-17,18:37:53,57.5,61.4,27.4,24.9
2025-02-17,18:42:53,56.7,61.3,26.9,24.6
2025-02-17,18:47:53,56.6,61.2,26.6,24.3
2025-02-17,18:52:53,55.6,61.1,26.2,24.1
2025-02-17,18:57:53,55.3,60.9,25.8,23.8
2025-02-17,19:02:53,55.6,60.8,25.6,23.4
2025-02-17,19:07:53,55.5,60.7,25.2,23.1
